"latitude","longitude","presence","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
34.70283667,-85.33903667,1,14.3229999542236,12.6319999694824,38.8485679626465,761.435424804688,30.511999130249,-2.00399994850159,32.515998840332,6.260666847229,19.8113327026367,23.5313339233398,4.68533325195312,1507,168,93,16.4971237182617,445,311,334,418
34.80486944,-87.33409167,1,15.5734996795654,12.7189998626709,38.0398368835449,790.26171875,32.1399993896484,-1.2960000038147,33.4360008239746,15.2493333816528,21.2933330535889,25.0806655883789,5.5479998588562,1430,161,85,18.02663230896,416,279,308,388
34.82052234,-86.61031293,1,15.238166809082,12.7390003204346,37.8686065673828,798.918701171875,31.8360004425049,-1.80400002002716,33.6399993896484,15.1206665039062,20.9106674194336,24.8446655273438,5.09666681289673,1453,167,87,18.5029754638672,422,283,312,399
34.87826118,-86.01751269,1,14.4671669006348,12.6456670761108,38.5022125244141,772.562438964844,30.7840003967285,-2.05999994277954,32.8440017700195,6.27400016784668,20.0139999389648,23.792667388916,4.65533304214478,1511,168,93,16.8067378997803,441,304,325,420
34.84040851,-85.52190276,1,14.6446666717529,12.9626665115356,38.8988914489746,783.266418457031,31.2479991912842,-2.07599997520447,33.3239974975586,6.34200000762939,20.2719993591309,24.1306667327881,4.76200008392334,1475,165,90,16.9187564849854,437,299,325,412
34.97821167,-86.23306333,1,14.4733333587646,12.5866670608521,38.3039169311523,774.796020507812,30.8040008544922,-2.05599999427795,32.8600006103516,6.19933319091797,20.0480003356934,23.8186664581299,4.63399982452393,1496,168,90,17.2760314941406,432,297,320,411
34.893005,-86.01846383,1,14.4671669006348,12.6456670761108,38.5022125244141,772.562438964844,30.7840003967285,-2.05999994277954,32.8440017700195,6.27400016784668,20.0139999389648,23.792667388916,4.65533304214478,1511,168,93,16.8067378997803,441,304,325,420
35.01588674,-85.58433227,1,14.9421663284302,12.9390001296997,38.4494209289551,798.056396484375,31.7080001831055,-1.94400000572205,33.6520004272461,6.42199993133545,20.6846675872803,24.6086673736572,4.88533306121826,1465,164,90,16.9520816802979,431,293,324,407
34.8946495,-85.47169265,1,14.7213335037231,12.9440002441406,38.7266654968262,786.404174804688,31.3759994506836,-2.04800009727478,33.423999786377,6.40466642379761,20.3606662750244,24.2399997711182,4.7873330116272,1470,165,90,16.8526477813721,436,298,325,409
34.97023478,-85.38681147,1,14.6911668777466,12.701000213623,38.1686515808105,787.560546875,31.2639999389648,-2.01200008392334,33.2760009765625,6.35799980163574,20.3253326416016,24.216667175293,4.71133327484131,1468,164,90,16.5349502563477,433,298,327,406
35.09781004,-85.90661963,1,13.7473335266113,11.7480001449585,36.6529388427734,766.352416992188,29.5480003356934,-2.50399994850159,32.052001953125,5.52666664123535,19.2873344421387,22.9566669464111,3.9740002155304,1560,171,99,16.131010055542,447,316,341,426
35.02155927,-85.58260826,1,14.9076671600342,12.7893333435059,38.3005905151367,791.700256347656,31.5359992980957,-1.85599994659424,33.3919982910156,6.39066648483276,20.6553344726562,24.4720001220703,4.90999984741211,1468,164,90,16.9102115631104,432,294,324,408
35.11756117,-85.22296167,1,15.3551664352417,12.7503337860107,37.9022979736328,801.607543945312,32.0880012512207,-1.55200004577637,33.6399993896484,6.81799983978271,21.0473327636719,25.0513324737549,5.24266672134399,1433,161,86,16.6710071563721,424,289,322,395
35.15843611,-86.01306111,1,14.5271663665771,12.5536661148071,37.8898544311523,788.175720214844,30.923999786377,-2.20799994468689,33.1319999694824,6.06399965286255,20.1599998474121,24.0346660614014,4.53999996185303,1507,167,93,16.5177440643311,433,301,328,413
35.19238282,-85.93767767,1,13.6741666793823,11.5550003051758,36.2543907165527,768.617797851562,29.3600006103516,-2.51200008392334,31.8720016479492,5.36199998855591,19.2439994812012,22.8966674804688,3.86333322525024,1565,171,99,15.9531965255737,445,317,342,424
35.22183667,-85.74347,1,13.2533330917358,11.3646669387817,35.9322967529297,766.182739257812,28.8600006103516,-2.76799988746643,31.6280002593994,5.00733327865601,18.7759990692139,22.4713325500488,3.49399995803833,1572,172,102,15.8219442367554,447,321,347,424
35.3432045,-85.33854675,1,14.1878337860107,12.5303335189819,37.6060409545898,795.39453125,30.7560005187988,-2.56400012969971,33.3199996948242,5.69533348083496,19.8746662139893,23.7813339233398,4.09866666793823,1461,162,90,16.0925426483154,419,296,328,397
35.47872162,-85.78482819,1,13.4574995040894,11.6190004348755,36.5331420898438,763.761596679688,29.1800003051758,-2.62400007247925,31.8040008544922,13.1853332519531,18.9986667633057,22.6166667938232,3.66266679763794,1530,166,100,15.0407190322876,431,313,345,406
35.67220513,-85.80479865,1,14.2573337554932,12.8000001907349,37.709171295166,808.940673828125,31.1399993896484,-2.80399990081787,33.9440002441406,13.9353332519531,20.0360012054443,24.0466651916504,4.0086669921875,1407,152,88,14.7760725021362,398,288,327,367
35.69109825,-85.35420253,1,13.1041669845581,12.0896663665771,37.185245513916,777.237609863281,29.2880001068115,-3.22399997711182,32.5120010375977,12.8546667098999,18.6919994354248,22.4580001831055,3.1853334903717,1512,162,95,15.4115810394287,427,306,346,404
35.75467167,-85.38877833,1,13.6353330612183,12.5686664581299,38.0730247497559,780.920043945312,30.1079998016357,-2.90400004386902,33.0120010375977,13.3979997634888,19.2573337554932,23.03733253479,3.66266679763794,1464,156,92,15.2494449615479,413,297,338,388
33.9300000000047,-90.0899999999966,0,16.8011665344238,12.3543329238892,36.8610038757324,804.508850097656,33.1879997253418,-0.328000009059906,33.515998840332,16.75,22.4873332977295,26.4260005950928,6.55200004577637,1405,151,73,21.8890399932861,421,241,292,385
34.1100000000047,-90.0899999999966,0,16.6280002593994,12.2913331985474,36.686164855957,806.154296875,33.1119995117188,-0.392000019550323,33.5039978027344,16.5386657714844,22.300666809082,26.2973327636719,6.36599969863892,1403,149,73,21.543909072876,419,241,295,383
33.5700000000047,-89.7299999999966,0,16.4468326568604,13.1323337554932,39.5028686523438,770.599426269531,32.6520004272461,-0.592000007629395,33.2439994812012,16.32200050354,21.9300003051758,25.7133331298828,6.68133354187012,1438,156,81,20.9656829833984,424,260,295,409
34.6500000000047,-89.7299999999966,0,15.8136672973633,12.2279996871948,36.1006126403809,818.792297363281,32.3720016479492,-1.5,33.8720016479492,15.742000579834,21.5646667480469,25.6513328552246,5.37200021743774,1423,148,81,19.9663429260254,431,260,304,374
33.3900000000047,-89.5499999999966,0,16.5815010070801,13.5276670455933,40.5797500610352,763.7197265625,32.8640022277832,-0.472000002861023,33.3360023498535,12.1306667327881,22.0073337554932,25.7826671600342,6.92933320999146,1450,159,84,20.7493686676025,427,266,300,416
34.1100000000047,-89.5499999999966,0,16.0421676635742,13.0203332901001,38.6130867004395,790.506530761719,32.5200004577637,-1.20000004768372,33.7200012207031,15.9306669235229,21.6213340759277,25.5613327026367,5.99733352661133,1463,157,81,20.580020904541,437,261,306,402
34.4700000000047,-89.5499999999966,0,15.8993330001831,12.6826667785645,37.170768737793,811.117736816406,32.6240005493164,-1.49600005149841,34.1199989318848,15.764666557312,21.6353340148926,25.6553344726562,5.56999969482422,1446,152,83,19.3387775421143,434,268,306,384
34.6500000000047,-89.5499999999966,0,15.559666633606,12.3946666717529,36.6575965881348,811.966064453125,32.1119995117188,-1.70000004768372,33.8120002746582,15.482666015625,21.2760009765625,25.3139991760254,5.20599985122681,1450,152,85,18.8566074371338,435,271,312,379
31.5900000000046,-89.3699999999966,0,18.1391658782959,13.0049991607666,41.9895362854004,696.520263671875,32.9799995422363,2.00799989700317,30.9720001220703,10.8913335800171,23.1006660461426,26.4733333587646,9.34133338928223,1507,159,88,16.9450054168701,437,300,347,423
31.9500000000046,-89.3699999999966,0,17.640832901001,12.9803333282471,41.233585357666,710.525756835938,32.7480010986328,1.26800000667572,31.480001449585,13.5633335113525,22.7026672363281,26.1453342437744,8.64133358001709,1500,165,89,19.0986576080322,447,290,332,431
32.1300000000046,-89.3699999999966,0,17.3921661376953,13.1490001678467,41.281551361084,717.758605957031,32.7480010986328,0.89599996805191,31.8520011901855,13.2593336105347,22.5180015563965,26,8.32199954986572,1504,165,91,19.3076515197754,450,290,332,433
32.3100000000046,-89.3699999999966,0,17.2425003051758,13.3529996871948,41.463794708252,724.355834960938,32.7999992370605,0.596000015735626,32.2039985656738,13.065333366394,22.4073333740234,25.9313335418701,8.09666633605957,1504,164,93,19.1059894561768,447,290,334,431
32.4900000000046,-89.3699999999966,0,17.1870002746582,13.4093332290649,41.3001480102539,732.361083984375,32.9280014038086,0.46000000834465,32.4680023193359,12.9793338775635,22.4053325653076,26.0026664733887,7.96266651153564,1467,160,89,20.0514049530029,435,277,320,422
32.8500000000047,-89.3699999999966,0,16.8486671447754,13.3000001907349,40.6280517578125,746.647155761719,32.7960014343262,0.0600000023841858,32.7360000610352,12.5500001907349,22.1700000762939,25.8453330993652,7.42199993133545,1452,159,87,21.3458404541016,429,265,312,415
33.2100000000047,-89.3699999999966,0,16.4810009002686,13.3366670608521,40.4141426086426,756.402954101562,32.5999984741211,-0.400000005960464,33,12.1079998016357,21.8506660461426,25.5926666259766,6.92400026321411,1476,163,86,20.9338779449463,435,271,310,419
33.3900000000047,-89.3699999999966,0,16.5179996490479,13.3979997634888,40.4773406982422,760.058654785156,32.7400016784668,-0.360000014305115,33.1000022888184,12.1126661300659,21.8833332061768,25.6806678771973,6.90666675567627,1452,162,82,21.1849975585938,431,266,300,415
33.5700000000047,-89.3699999999966,0,16.3764991760254,13.3996667861938,40.2682609558105,767.166259765625,32.6479988098145,-0.628000020980835,33.2759971618652,11.9606666564941,21.7973327636719,25.6153335571289,6.6613335609436,1443,160,80,21.226282119751,428,264,295,415
33.9300000000047,-89.3699999999966,0,16.2436676025391,13.1579999923706,39.0816192626953,784.822814941406,32.6800003051758,-0.987999975681305,33.6679992675781,16.1806659698486,21.7773342132568,25.6813335418701,6.27333307266235,1424,152,76,21.5195503234863,424,251,289,407
34.1100000000047,-89.3699999999966,0,16.068000793457,13.0426664352417,38.6106185913086,789.899536132812,32.5719985961914,-1.20800006389618,33.7799987792969,15.970666885376,21.6319999694824,25.5839996337891,6.05266666412354,1458,155,78,20.7759075164795,436,261,298,407
34.4700000000047,-89.3699999999966,0,15.8044996261597,12.7476663589478,37.8853607177734,796.047180175781,32.4160003662109,-1.23199999332428,33.6479988098145,15.720666885376,21.3926658630371,25.3999996185303,5.65933322906494,1463,155,84,19.4217853546143,439,271,307,390
34.8300000000047,-89.3699999999966,0,15.4460000991821,12.4313335418701,36.8444976806641,810.182983398438,32.068000793457,-1.67200005054474,33.7400016784668,15.3793334960938,21.1253337860107,25.2060012817383,5.12933349609375,1438,151,86,18.2882194519043,429,272,312,373
31.7700000000046,-89.1899999999966,0,17.9729995727539,13.210000038147,42.0111961364746,704.5693359375,33.0839996337891,1.63999998569489,31.4440002441406,10.6500005722046,22.9866676330566,26.4160003662109,9.07800006866455,1481,160,86,18.1624355316162,437,290,337,418
32.4900000000046,-89.1899999999966,0,17.0895004272461,13.2963333129883,41.0786399841309,731.577209472656,32.7719993591309,0.404000014066696,32.3680000305176,12.8913326263428,22.2973327636719,25.8839988708496,7.84533357620239,1464,163,88,20.4240016937256,440,278,321,420
33.3900000000047,-89.1899999999966,0,16.4323329925537,13.043999671936,39.8071250915527,756.16455078125,32.4360008239746,-0.332000017166138,32.7680015563965,12.054666519165,21.7740001678467,25.5260009765625,6.8493332862854,1463,163,83,20.9135494232178,436,270,304,416
33.9300000000047,-89.1899999999966,0,16.2471675872803,13.0590000152588,38.9216766357422,786.705932617188,32.7039985656738,-0.84799998998642,33.5519981384277,16.1893329620361,21.7833347320557,25.7186660766602,6.27533340454102,1422,153,77,21.1354503631592,424,255,290,406
34.4700000000047,-89.1899999999966,0,15.8979997634888,12.8993330001831,37.8901786804199,805.768249511719,32.6440010070801,-1.39999997615814,34.044002532959,15.8660001754761,21.5380001068115,25.5973339080811,5.66333341598511,1458,156,84,20.1181621551514,438,267,304,392
31.0500000000046,-89.0099999999966,0,18.5125007629395,13.0936670303345,43.1450729370117,668.794860839844,33.0719985961914,2.72399997711182,30.3479995727539,11.4926671981812,19.1019992828369,26.4639987945557,10.0539999008179,1605,165,83,16.654806137085,455,325,421,433
31.2300000000046,-89.0099999999966,0,18.5803337097168,13.4486665725708,43.5513801574707,677.050659179688,33.4080009460449,2.52799987792969,30.8800010681152,11.510666847229,19.1300010681152,26.6553325653076,10.0306673049927,1557,162,81,17.1983661651611,453,317,392,431
32.3100000000046,-89.0099999999966,0,17.4011669158936,13.4989995956421,41.7047691345215,728.011291503906,33.1040000915527,0.736000001430511,32.3680000305176,13.2386665344238,22.5580005645752,26.1686668395996,8.23799991607666,1445,165,85,21.0580177307129,442,276,316,418
32.4900000000046,-89.0099999999966,0,17.1426677703857,13.3793334960938,41.0963668823242,735.420227050781,32.8920021057129,0.335999995470047,32.5560035705566,12.945333480835,22.3540000915527,25.992000579834,7.87133359909058,1458,164,86,20.9703636169434,442,274,321,419
32.8500000000047,-89.0099999999966,0,16.8911666870117,13.0083332061768,40.0749664306641,745.512390136719,32.6279983520508,0.167999997735023,32.4599990844727,12.6126661300659,22.1546669006348,25.8793334960938,7.49199962615967,1449,160,86,21.7341918945312,436,263,318,411
33.0300000000047,-89.0099999999966,0,16.7536659240723,12.949333190918,39.7609100341797,751.272583007812,32.5200004577637,-0.0480000004172325,32.568000793457,12.4320001602173,22.0659999847412,25.7946662902832,7.26733350753784,1456,161,86,21.4789581298828,437,266,316,411
33.3900000000047,-89.0099999999966,0,16.5536670684814,12.9686670303345,39.4232368469238,762.662658691406,32.5959968566895,-0.300000011920929,32.89599609375,12.1999998092651,21.9213333129883,25.7379989624023,6.91533327102661,1429,159,83,20.6301460266113,428,264,300,403
